[2025-07-02 13:14:46] Key: 3 | CPU: 0.0% | RAM: 87.2% | Disk: 59077925888 | Net: (25666232, 143239374) | Procs: 214
[2025-07-02 13:15:48] Key: U | CPU: 1.2% | RAM: 87.5% | Disk: 59107756544 | Net: (25688995, 143275422) | Procs: 219
[2025-07-02 13:15:48] Key: 7 | CPU: 1.2% | RAM: 87.5% | Disk: 59107756544 | Net: (25688995, 143275484) | Procs: 219
[2025-07-02 13:15:48] Key: 1 | CPU: 0.6% | RAM: 87.5% | Disk: 59107756544 | Net: (25688995, 143275764) | Procs: 219
[2025-07-02 13:15:49] Key: Y | CPU: 0.6% | RAM: 87.5% | Disk: 59107763712 | Net: (25688995, 143275818) | Procs: 219
[2025-07-02 13:15:49] Key: L | CPU: 0.6% | RAM: 87.5% | Disk: 59107763712 | Net: (25688995, 143275818) | Procs: 219
[2025-07-02 13:15:49] Key: l | CPU: 0.6% | RAM: 87.5% | Disk: 59107763712 | Net: (25689037, 143275860) | Procs: 219
[2025-07-02 13:15:50] Key: A | CPU: 0.6% | RAM: 87.5% | Disk: 59107763712 | Net: (25689037, 143275860) | Procs: 219
[2025-07-02 13:15:50] Key: 1 | CPU: 0.6% | RAM: 87.5% | Disk: 59107771392 | Net: (25689037, 143275922) | Procs: 219
[2025-07-02 13:15:50] Key: 4 | CPU: 1.3% | RAM: 87.5% | Disk: 59107771392 | Net: (25689037, 143275922) | Procs: 219
[2025-07-02 13:15:51] Key: a | CPU: 0.6% | RAM: 87.5% | Disk: 59107881984 | Net: (25689037, 143275922) | Procs: 219
[2025-07-02 13:15:51] Key: s | CPU: 1.2% | RAM: 87.5% | Disk: 59107881984 | Net: (25689037, 143275922) | Procs: 219
[2025-07-02 13:15:51] Key: V | CPU: 0.6% | RAM: 87.5% | Disk: 59107886080 | Net: (25689037, 143275922) | Procs: 219
[2025-07-02 13:15:52] Key: v | CPU: 1.8% | RAM: 87.5% | Disk: 59107886080 | Net: (25689037, 143275922) | Procs: 219
[2025-07-02 13:15:52] Key: f | CPU: 1.2% | RAM: 87.5% | Disk: 59107886080 | Net: (25689037, 143276036) | Procs: 219
[2025-07-02 13:15:52] Key: k | CPU: 0.0% | RAM: 87.5% | Disk: 59107886080 | Net: (25689037, 143276036) | Procs: 219
[2025-07-02 13:15:52] Key: i | CPU: 0.0% | RAM: 87.5% | Disk: 59107886080 | Net: (25689037, 143276036) | Procs: 219
[2025-07-02 13:15:53] Key: S | CPU: 0.6% | RAM: 87.5% | Disk: 59108130816 | Net: (25689092, 143276102) | Procs: 219
[2025-07-02 13:15:53] Key: y | CPU: 0.6% | RAM: 87.5% | Disk: 59108130816 | Net: (25689092, 143276102) | Procs: 219
[2025-07-02 13:15:53] Key: R | CPU: 0.6% | RAM: 87.5% | Disk: 59108130816 | Net: (25689092, 143276102) | Procs: 219
[2025-07-02 13:15:54] Key: k | CPU: 0.7% | RAM: 87.5% | Disk: 59108130816 | Net: (25689092, 143276156) | Procs: 219
[2025-07-02 13:15:54] Key: R | CPU: 0.6% | RAM: 87.5% | Disk: 59108140032 | Net: (25689092, 143276156) | Procs: 219
[2025-07-02 13:15:54] Key: 2 | CPU: 0.6% | RAM: 87.5% | Disk: 59108140032 | Net: (25689092, 143276156) | Procs: 219
[2025-07-02 13:15:55] Key: b | CPU: 0.6% | RAM: 87.5% | Disk: 59108140032 | Net: (25689092, 143276216) | Procs: 219
[2025-07-02 13:15:55] Key: L | CPU: 1.2% | RAM: 87.5% | Disk: 59108140032 | Net: (25689092, 143276270) | Procs: 219
[2025-07-02 13:15:55] Key: n | CPU: 18.8% | RAM: 87.5% | Disk: 59108141568 | Net: (25689092, 143276324) | Procs: 219
[2025-07-02 13:15:56] Key: I | CPU: 3.1% | RAM: 87.5% | Disk: 59108227584 | Net: (25689092, 143276324) | Procs: 219
[2025-07-02 13:15:56] Key: U | CPU: 5.2% | RAM: 87.4% | Disk: 59108227584 | Net: (25689092, 143276324) | Procs: 219
[2025-07-02 13:15:56] Key: U | CPU: 0.6% | RAM: 87.4% | Disk: 59108227584 | Net: (25689092, 143276324) | Procs: 219
[2025-07-02 13:15:57] Key: z | CPU: 3.2% | RAM: 87.4% | Disk: 59108242432 | Net: (25689092, 143276386) | Procs: 219
[2025-07-02 13:15:57] Key: m | CPU: 0.6% | RAM: 87.4% | Disk: 59108242432 | Net: (25689092, 143276386) | Procs: 219
[2025-07-02 13:15:57] Key: Y | CPU: 1.3% | RAM: 87.4% | Disk: 59108373504 | Net: (25689092, 143276386) | Procs: 219
[2025-07-02 13:15:58] Key: 3 | CPU: 1.2% | RAM: 87.4% | Disk: 59108414464 | Net: (25689092, 143276386) | Procs: 219
[2025-07-02 13:15:58] Key: I | CPU: 1.2% | RAM: 86.0% | Disk: 59108463616 | Net: (25689179, 143276525) | Procs: 217
[2025-07-02 13:15:58] Key: p | CPU: 1.2% | RAM: 86.0% | Disk: 59108479488 | Net: (25689179, 143276525) | Procs: 217
[2025-07-02 13:15:59] Key: v | CPU: 0.6% | RAM: 86.0% | Disk: 59108479488 | Net: (25689179, 143276721) | Procs: 217
[2025-07-02 13:15:59] Key: q | CPU: 0.6% | RAM: 86.0% | Disk: 59108479488 | Net: (25689179, 143276947) | Procs: 217
[2025-07-02 13:15:59] Key: e | CPU: 0.0% | RAM: 86.0% | Disk: 59108479488 | Net: (25689179, 143276947) | Procs: 217
[2025-07-02 13:16:00] Key: Q | CPU: 0.0% | RAM: 86.0% | Disk: 59108498944 | Net: (25689179, 143276947) | Procs: 217
[2025-07-02 13:16:00] Key: C | CPU: 1.2% | RAM: 86.0% | Disk: 59108498944 | Net: (25689179, 143277009) | Procs: 217
[2025-07-02 13:16:00] Key: r | CPU: 0.6% | RAM: 86.0% | Disk: 59108498944 | Net: (25689233, 143277009) | Procs: 217
[2025-07-02 13:16:00] Key: 0 | CPU: 0.0% | RAM: 86.0% | Disk: 59108498944 | Net: (25689233, 143277069) | Procs: 217
[2025-07-02 13:16:01] Key: I | CPU: 1.2% | RAM: 86.0% | Disk: 59108583936 | Net: (25689233, 143277123) | Procs: 217
[2025-07-02 13:16:01] Key: X | CPU: 0.6% | RAM: 86.0% | Disk: 59108583936 | Net: (25689233, 143277123) | Procs: 217
[2025-07-02 13:16:01] Key: V | CPU: 2.5% | RAM: 86.0% | Disk: 59108583936 | Net: (25690828, 143279179) | Procs: 217
[2025-07-02 13:16:02] Key: i | CPU: 0.0% | RAM: 86.1% | Disk: 59108583936 | Net: (25692131, 143280976) | Procs: 217
[2025-07-02 13:16:02] Key: b | CPU: 0.6% | RAM: 86.1% | Disk: 59108589056 | Net: (25692131, 143281108) | Procs: 217
[2025-07-02 13:16:02] Key: G | CPU: 0.6% | RAM: 86.1% | Disk: 59108589056 | Net: (25692131, 143281162) | Procs: 217
[2025-07-02 13:16:03] Key: 7 | CPU: 0.0% | RAM: 86.1% | Disk: 59108589056 | Net: (25692186, 143281162) | Procs: 217
[2025-07-02 13:16:03] Key: 8 | CPU: 0.6% | RAM: 86.1% | Disk: 59108589056 | Net: (25692186, 143281306) | Procs: 217
[2025-07-02 13:16:03] Key: B | CPU: 0.6% | RAM: 86.1% | Disk: 59108589056 | Net: (25692186, 143281306) | Procs: 217
[2025-07-02 13:16:04] Key: R | CPU: 0.6% | RAM: 86.1% | Disk: 59108802560 | Net: (25692186, 143281360) | Procs: 217
[2025-07-02 13:16:04] Key: H | CPU: 0.0% | RAM: 86.1% | Disk: 59108802560 | Net: (25692186, 143281414) | Procs: 217
[2025-07-02 13:16:04] Key: v | CPU: 0.0% | RAM: 86.1% | Disk: 59108802560 | Net: (25692186, 143281468) | Procs: 217
[2025-07-02 13:16:05] Key: Y | CPU: 0.0% | RAM: 86.1% | Disk: 59108802560 | Net: (25692186, 143281468) | Procs: 217
[2025-07-02 13:16:05] Key: i | CPU: 0.6% | RAM: 86.1% | Disk: 59108811264 | Net: (25692186, 143281590) | Procs: 217
[2025-07-02 13:16:05] Key: f | CPU: 1.2% | RAM: 86.1% | Disk: 59108811264 | Net: (25692240, 143281644) | Procs: 217
[2025-07-02 13:16:06] Key: X | CPU: 0.6% | RAM: 86.1% | Disk: 59108856320 | Net: (25693124, 143281644) | Procs: 217
[2025-07-02 13:16:06] Key: R | CPU: 0.0% | RAM: 86.1% | Disk: 59108856320 | Net: (25693318, 143281644) | Procs: 217
[2025-07-02 13:16:06] Key: w | CPU: 0.6% | RAM: 86.1% | Disk: 59108865536 | Net: (25694430, 143281644) | Procs: 217
[2025-07-02 13:16:07] Key: Q | CPU: 0.6% | RAM: 86.1% | Disk: 59108865536 | Net: (25694822, 143281956) | Procs: 217
[2025-07-02 13:16:07] Key: C | CPU: 1.2% | RAM: 86.1% | Disk: 59108865536 | Net: (25694822, 143282016) | Procs: 217
[2025-07-02 13:16:07] Key: k | CPU: 1.2% | RAM: 86.1% | Disk: 59108865536 | Net: (25694822, 143282016) | Procs: 217
[2025-07-02 13:16:07] Key: d | CPU: 1.8% | RAM: 86.1% | Disk: 59108865536 | Net: (25694822, 143282233) | Procs: 217
[2025-07-02 13:16:08] Key: Y | CPU: 1.9% | RAM: 86.1% | Disk: 59108868608 | Net: (25694884, 143282295) | Procs: 217
[2025-07-02 13:16:08] Key: A | CPU: 2.4% | RAM: 86.1% | Disk: 59108868608 | Net: (25694884, 143282373) | Procs: 217
[2025-07-02 13:16:08] Key: S | CPU: 2.5% | RAM: 86.1% | Disk: 59108868608 | Net: (25694884, 143282590) | Procs: 217
[2025-07-02 13:16:09] Key: D | CPU: 5.0% | RAM: 85.8% | Disk: 59108905472 | Net: (25694992, 143282652) | Procs: 216
[2025-07-02 13:16:09] Key: G | CPU: 1.2% | RAM: 85.8% | Disk: 59108915712 | Net: (25694992, 143282652) | Procs: 216
[2025-07-02 13:16:09] Key: D | CPU: 1.9% | RAM: 85.8% | Disk: 59109116416 | Net: (25694992, 143282869) | Procs: 216
[2025-07-02 13:16:10] Key: E | CPU: 3.6% | RAM: 85.8% | Disk: 59109116416 | Net: (25695075, 143283016) | Procs: 216
[2025-07-02 13:16:10] Key: x | CPU: 2.0% | RAM: 85.8% | Disk: 59109116416 | Net: (25695075, 143283078) | Procs: 216
[2025-07-02 13:16:10] Key: 5 | CPU: 2.4% | RAM: 85.8% | Disk: 59109127168 | Net: (25695075, 143283138) | Procs: 216
[2025-07-02 13:16:11] Key: k | CPU: 1.2% | RAM: 85.8% | Disk: 59109131264 | Net: (25695075, 143283355) | Procs: 216
[2025-07-02 13:16:11] Key: K | CPU: 3.0% | RAM: 85.8% | Disk: 59109131264 | Net: (25695075, 143283355) | Procs: 216
[2025-07-02 13:16:11] Key: l | CPU: 5.0% | RAM: 85.8% | Disk: 59109131264 | Net: (25695075, 143283355) | Procs: 216
[2025-07-02 13:16:12] Key: S | CPU: 2.5% | RAM: 85.8% | Disk: 59109150720 | Net: (25695371, 143283463) | Procs: 216
[2025-07-02 13:16:12] Key: b | CPU: 3.0% | RAM: 85.8% | Disk: 59109150720 | Net: (25695371, 143283463) | Procs: 216
[2025-07-02 13:16:12] Key: R | CPU: 1.2% | RAM: 85.8% | Disk: 59109150720 | Net: (25695371, 143283463) | Procs: 216
[2025-07-02 13:16:13] Key: Z | CPU: 2.4% | RAM: 85.8% | Disk: 59109150720 | Net: (25695371, 143283523) | Procs: 216
[2025-07-02 13:16:13] Key: U | CPU: 0.0% | RAM: 85.7% | Disk: 59109150720 | Net: (25695513, 143283666) | Procs: 216
[2025-07-02 13:16:13] Key: s | CPU: 1.2% | RAM: 85.7% | Disk: 59109155840 | Net: (25695513, 143283666) | Procs: 216
[2025-07-02 13:16:14] Key: k | CPU: 3.0% | RAM: 85.7% | Disk: 59109155840 | Net: (25695513, 143283666) | Procs: 216
[2025-07-02 13:16:14] Key: O | CPU: 1.2% | RAM: 85.7% | Disk: 59109155840 | Net: (25695513, 143283666) | Procs: 216
[2025-07-02 13:16:14] Key: G | CPU: 1.9% | RAM: 85.7% | Disk: 59109155840 | Net: (25695513, 143283720) | Procs: 216
[2025-07-02 13:16:14] Key: m | CPU: 0.6% | RAM: 85.7% | Disk: 59109164032 | Net: (25695513, 143283774) | Procs: 216
[2025-07-02 13:16:15] Key: g | CPU: 5.0% | RAM: 85.7% | Disk: 59109164032 | Net: (25695513, 143283836) | Procs: 216
[2025-07-02 13:16:15] Key: 1 | CPU: 5.5% | RAM: 85.6% | Disk: 59109164032 | Net: (25695513, 143283836) | Procs: 216
[2025-07-02 13:16:15] Key: D | CPU: 2.4% | RAM: 85.6% | Disk: 59109164032 | Net: (25695513, 143283898) | Procs: 216
[2025-07-02 13:16:16] Key: c | CPU: 3.8% | RAM: 85.6% | Disk: 59109217792 | Net: (25695513, 143283898) | Procs: 216
[2025-07-02 13:16:16] Key: l | CPU: 2.5% | RAM: 85.6% | Disk: 59109217792 | Net: (25695513, 143283898) | Procs: 216
[2025-07-02 13:16:16] Key: 7 | CPU: 1.8% | RAM: 85.6% | Disk: 59109217792 | Net: (25695513, 143283898) | Procs: 216
[2025-07-02 13:16:17] Key: g | CPU: 1.2% | RAM: 85.6% | Disk: 59109217792 | Net: (25695513, 143284012) | Procs: 216
[2025-07-02 13:16:17] Key: f | CPU: 3.1% | RAM: 85.6% | Disk: 59109217792 | Net: (25695513, 143284012) | Procs: 216
[2025-07-02 13:16:17] Key: w | CPU: 0.6% | RAM: 85.6% | Disk: 59109232640 | Net: (25695513, 143284012) | Procs: 216
[2025-07-02 13:16:18] Key: u | CPU: 2.4% | RAM: 85.6% | Disk: 59109232640 | Net: (25695513, 143284066) | Procs: 216
[2025-07-02 13:16:18] Key: q | CPU: 1.9% | RAM: 85.6% | Disk: 59109232640 | Net: (25695513, 143284128) | Procs: 216
[2025-07-02 13:16:18] Key: 5 | CPU: 1.2% | RAM: 85.6% | Disk: 59109232640 | Net: (25695513, 143284128) | Procs: 216
[2025-07-02 13:16:19] Key: f | CPU: 2.5% | RAM: 85.6% | Disk: 59109234176 | Net: (25695513, 143284128) | Procs: 216
[2025-07-02 13:16:19] Key: M | CPU: 2.4% | RAM: 85.6% | Disk: 59109234176 | Net: (25695513, 143284188) | Procs: 216
[2025-07-02 13:16:19] Key: t | CPU: 1.9% | RAM: 85.6% | Disk: 59109234176 | Net: (25695513, 143284468) | Procs: 216
[2025-07-02 13:16:20] Key: M | CPU: 4.2% | RAM: 85.6% | Disk: 59109234176 | Net: (25695513, 143284468) | Procs: 216
[2025-07-02 13:16:20] Key: x | CPU: 1.2% | RAM: 85.6% | Disk: 59109301760 | Net: (25695513, 143284468) | Procs: 216
[2025-07-02 13:16:20] Key: J | CPU: 0.6% | RAM: 85.6% | Disk: 59109301760 | Net: (25695513, 143284468) | Procs: 216
[2025-07-02 13:16:20] Key: y | CPU: 2.4% | RAM: 85.6% | Disk: 59109301760 | Net: (25695513, 143284468) | Procs: 216
[2025-07-02 13:16:21] Key: a | CPU: 0.6% | RAM: 85.6% | Disk: 59109342720 | Net: (25695513, 143284468) | Procs: 216
[2025-07-02 13:16:21] Key: x | CPU: 0.6% | RAM: 85.6% | Disk: 59109342720 | Net: (25695513, 143284468) | Procs: 216
[2025-07-02 13:16:21] Key: V | CPU: 2.5% | RAM: 85.6% | Disk: 59109345280 | Net: (25695513, 143284468) | Procs: 216
[2025-07-02 13:16:22] Key: E | CPU: 3.1% | RAM: 85.6% | Disk: 59109345280 | Net: (25695513, 143284468) | Procs: 216
[2025-07-02 13:16:22] Key: B | CPU: 3.1% | RAM: 85.6% | Disk: 59109345280 | Net: (25695513, 143284468) | Procs: 216
[2025-07-02 13:16:22] Key: v | CPU: 1.2% | RAM: 85.6% | Disk: 59109345280 | Net: (25695513, 143284528) | Procs: 216
[2025-07-02 13:16:23] Key: L | CPU: 1.2% | RAM: 85.6% | Disk: 59109353984 | Net: (25695513, 143284528) | Procs: 216
[2025-07-02 13:16:23] Key: O | CPU: 4.5% | RAM: 85.6% | Disk: 59109353984 | Net: (25695568, 143284594) | Procs: 216
[2025-07-02 13:16:23] Key: R | CPU: 1.8% | RAM: 85.6% | Disk: 59109353984 | Net: (25695568, 143284594) | Procs: 216
[2025-07-02 13:16:24] Key: w | CPU: 1.9% | RAM: 85.6% | Disk: 59109353984 | Net: (25695568, 143284594) | Procs: 216
[2025-07-02 13:16:24] Key: o | CPU: 0.6% | RAM: 85.6% | Disk: 59109361664 | Net: (25695568, 143284648) | Procs: 216
[2025-07-02 13:16:24] Key: I | CPU: 4.8% | RAM: 85.7% | Disk: 59109361664 | Net: (25695568, 143284710) | Procs: 216
[2025-07-02 13:16:25] Key: L | CPU: 7.6% | RAM: 85.6% | Disk: 59109361664 | Net: (25695568, 143284770) | Procs: 216
[2025-07-02 13:16:25] Key: e | CPU: 3.7% | RAM: 85.6% | Disk: 59109361664 | Net: (25695568, 143284832) | Procs: 216
[2025-07-02 13:16:25] Key: 3 | CPU: 4.2% | RAM: 85.6% | Disk: 59110186496 | Net: (25695568, 143284886) | Procs: 216
[2025-07-02 13:16:26] Key: v | CPU: 11.7% | RAM: 85.8% | Disk: 59110186496 | Net: (25702631, 143285084) | Procs: 218
[2025-07-02 13:16:26] Key: Y | CPU: 10.6% | RAM: 86.5% | Disk: 59110206976 | Net: (25712135, 143306296) | Procs: 218
[2025-07-02 13:16:26] Key: o | CPU: 8.1% | RAM: 86.5% | Disk: 59110239744 | Net: (25712135, 143306296) | Procs: 218
[2025-07-02 13:16:27] Key: g | CPU: 11.6% | RAM: 87.4% | Disk: 59110239744 | Net: (25712135, 143306350) | Procs: 218
[2025-07-02 13:16:27] Key: Z | CPU: 17.7% | RAM: 87.5% | Disk: 59110303232 | Net: (25712135, 143306412) | Procs: 218
[2025-07-02 13:16:27] Key: a | CPU: 6.2% | RAM: 87.6% | Disk: 59110303232 | Net: (25712135, 143306412) | Procs: 218
[2025-07-02 13:16:27] Key: 4 | CPU: 7.5% | RAM: 87.6% | Disk: 59110303232 | Net: (25717103, 143306732) | Procs: 218
[2025-07-02 13:16:28] Key: z | CPU: 21.1% | RAM: 89.0% | Disk: 59110376960 | Net: (25726448, 143312012) | Procs: 218
[2025-07-02 13:16:28] Key: 5 | CPU: 7.6% | RAM: 88.7% | Disk: 59110391808 | Net: (25730579, 143313532) | Procs: 218
[2025-07-02 13:16:28] Key: s | CPU: 14.6% | RAM: 88.8% | Disk: 59110391808 | Net: (25733837, 143319840) | Procs: 218
[2025-07-02 13:16:29] Key: G | CPU: 9.4% | RAM: 89.1% | Disk: 59110391808 | Net: (25733957, 143321439) | Procs: 218
[2025-07-02 13:16:29] Key: 4 | CPU: 11.0% | RAM: 88.9% | Disk: 59110391808 | Net: (25733957, 143321439) | Procs: 218
[2025-07-02 13:16:29] Key: U | CPU: 9.1% | RAM: 89.2% | Disk: 59110402560 | Net: (25744664, 143321904) | Procs: 218
[2025-07-02 13:16:30] Key: Q | CPU: 19.5% | RAM: 89.5% | Disk: 59110402560 | Net: (25745019, 143323819) | Procs: 218
[2025-07-02 13:16:30] Key: Q | CPU: 3.2% | RAM: 89.6% | Disk: 59110402560 | Net: (25745019, 143323881) | Procs: 218
[2025-07-02 13:16:30] Key: T | CPU: 3.7% | RAM: 89.6% | Disk: 59110402560 | Net: (25745019, 143323881) | Procs: 218
[2025-07-02 13:16:31] Key: X | CPU: 7.0% | RAM: 90.7% | Disk: 59110504960 | Net: (25745019, 143323881) | Procs: 218
[2025-07-02 13:16:31] Key: o | CPU: 15.4% | RAM: 90.2% | Disk: 59110691840 | Net: (25745019, 143323941) | Procs: 218
[2025-07-02 13:16:31] Key: z | CPU: 9.4% | RAM: 89.6% | Disk: 59110745088 | Net: (25745019, 143323941) | Procs: 218
[2025-07-02 13:16:32] Key: V | CPU: 4.3% | RAM: 91.5% | Disk: 59110745088 | Net: (25745019, 143323941) | Procs: 218
[2025-07-02 13:16:32] Key: t | CPU: 14.2% | RAM: 90.5% | Disk: 59110745088 | Net: (25745019, 143323941) | Procs: 218
[2025-07-02 13:16:32] Key: T | CPU: 5.5% | RAM: 89.6% | Disk: 59113004544 | Net: (25745074, 143324007) | Procs: 218
[2025-07-02 13:16:33] Key: n | CPU: 24.7% | RAM: 90.2% | Disk: 59113004544 | Net: (25756649, 143326129) | Procs: 218
[2025-07-02 13:16:33] Key: Y | CPU: 13.9% | RAM: 90.4% | Disk: 59113004544 | Net: (25759573, 143328321) | Procs: 218
[2025-07-02 13:16:33] Key: G | CPU: 6.2% | RAM: 90.4% | Disk: 59113004544 | Net: (25759573, 143328375) | Procs: 218
[2025-07-02 13:16:34] Key: e | CPU: 3.1% | RAM: 90.4% | Disk: 59116254208 | Net: (25759573, 143328375) | Procs: 218
[2025-07-02 13:16:34] Key: N | CPU: 4.8% | RAM: 90.4% | Disk: 59116262400 | Net: (25759573, 143328375) | Procs: 219
[2025-07-02 13:16:34] Key: n | CPU: 3.1% | RAM: 90.5% | Disk: 59116262400 | Net: (25759573, 143328375) | Procs: 219
[2025-07-02 13:16:34] Key: p | CPU: 3.1% | RAM: 90.8% | Disk: 59116262400 | Net: (25759573, 143328435) | Procs: 219
[2025-07-02 13:16:35] Key: S | CPU: 5.5% | RAM: 90.9% | Disk: 59118359552 | Net: (25759573, 143328497) | Procs: 220
[2025-07-02 13:16:35] Key: Y | CPU: 10.0% | RAM: 91.3% | Disk: 59137242112 | Net: (25759573, 143328559) | Procs: 219
[2025-07-02 13:16:35] Key: J | CPU: 6.1% | RAM: 90.8% | Disk: 59147662336 | Net: (25759573, 143328559) | Procs: 219
[2025-07-02 13:16:36] Key: E | CPU: 5.4% | RAM: 90.8% | Disk: 59147666432 | Net: (25759573, 143328559) | Procs: 219
[2025-07-02 13:16:36] Key: 0 | CPU: 6.0% | RAM: 91.2% | Disk: 59147867136 | Net: (25759573, 143328559) | Procs: 220
[2025-07-02 13:16:36] Key: X | CPU: 6.0% | RAM: 91.4% | Disk: 59150038016 | Net: (25759573, 143328619) | Procs: 220
[2025-07-02 13:16:37] Key: V | CPU: 2.4% | RAM: 91.6% | Disk: 59150271488 | Net: (25759573, 143328673) | Procs: 220
[2025-07-02 13:16:37] Key: R | CPU: 4.3% | RAM: 92.1% | Disk: 59150271488 | Net: (25759573, 143328727) | Procs: 220
[2025-07-02 13:16:37] Key: X | CPU: 7.6% | RAM: 92.1% | Disk: 59150271488 | Net: (25759573, 143328727) | Procs: 220
[2025-07-02 13:16:38] Key: c | CPU: 4.4% | RAM: 91.8% | Disk: 59152507904 | Net: (25759789, 143328835) | Procs: 220
[2025-07-02 13:16:38] Key: 7 | CPU: 3.0% | RAM: 91.8% | Disk: 59152507904 | Net: (25759789, 143328897) | Procs: 220
[2025-07-02 13:16:38] Key: R | CPU: 4.7% | RAM: 91.8% | Disk: 59152507904 | Net: (25759789, 143328897) | Procs: 220
[2025-07-02 13:16:39] Key: W | CPU: 3.0% | RAM: 91.7% | Disk: 59152507904 | Net: (25759789, 143328897) | Procs: 219
[2025-07-02 13:16:39] Key: 4 | CPU: 5.9% | RAM: 91.5% | Disk: 59154605056 | Net: (25759789, 143329123) | Procs: 219
[2025-07-02 13:16:39] Key: F | CPU: 3.7% | RAM: 91.5% | Disk: 59154605056 | Net: (25759789, 143329123) | Procs: 218
[2025-07-02 13:16:40] Key: U | CPU: 1.2% | RAM: 91.3% | Disk: 59154605056 | Net: (25759789, 143329123) | Procs: 218
[2025-07-02 13:16:40] Key: G | CPU: 0.6% | RAM: 91.3% | Disk: 59154605056 | Net: (25759789, 143329177) | Procs: 218
[2025-07-02 13:16:40] Key: l | CPU: 1.2% | RAM: 91.3% | Disk: 59156734976 | Net: (25759789, 143329177) | Procs: 218
[2025-07-02 13:16:41] Key: y | CPU: 5.5% | RAM: 91.1% | Disk: 59156734976 | Net: (25759789, 143329231) | Procs: 218
[2025-07-02 13:16:41] Key: S | CPU: 4.2% | RAM: 91.1% | Disk: 59181224960 | Net: (25759789, 143329291) | Procs: 218
[2025-07-02 13:16:41] Key: L | CPU: 1.8% | RAM: 91.1% | Disk: 59181224960 | Net: (25759789, 143329291) | Procs: 218
[2025-07-02 13:16:42] Key: W | CPU: 5.4% | RAM: 91.0% | Disk: 59183322112 | Net: (25759789, 143329291) | Procs: 218
[2025-07-02 13:16:42] Key: j | CPU: 1.2% | RAM: 91.0% | Disk: 59183322112 | Net: (25759789, 143329291) | Procs: 218
[2025-07-02 13:16:42] Key: O | CPU: 1.8% | RAM: 91.0% | Disk: 59183322112 | Net: (25759789, 143329291) | Procs: 218
[2025-07-02 13:16:43] Key: S | CPU: 2.4% | RAM: 91.0% | Disk: 59183854592 | Net: (25760323, 143329639) | Procs: 218
[2025-07-02 13:16:43] Key: c | CPU: 1.2% | RAM: 91.0% | Disk: 59183854592 | Net: (25768218, 143337930) | Procs: 219
[2025-07-02 13:16:43] Key: y | CPU: 3.6% | RAM: 90.9% | Disk: 59185951744 | Net: (25768218, 143337930) | Procs: 219
[2025-07-02 13:16:44] Key: h | CPU: 13.0% | RAM: 91.0% | Disk: 59186004992 | Net: (25768218, 143337930) | Procs: 220
[2025-07-02 13:16:44] Key: T | CPU: 9.1% | RAM: 91.1% | Disk: 59186103296 | Net: (25768218, 143337930) | Procs: 223
[2025-07-02 13:16:44] Key: Q | CPU: 7.8% | RAM: 91.5% | Disk: 59186103296 | Net: (25768218, 143337930) | Procs: 224
[2025-07-02 13:16:44] Key: I | CPU: 7.5% | RAM: 91.7% | Disk: 59188216832 | Net: (25768218, 143337992) | Procs: 225
[2025-07-02 13:16:45] Key: j | CPU: 18.1% | RAM: 91.6% | Disk: 59188216832 | Net: (25768391, 143338079) | Procs: 225
[2025-07-02 13:16:45] Key: j | CPU: 31.7% | RAM: 91.7% | Disk: 59188216832 | Net: (25768917, 143338222) | Procs: 225
[2025-07-02 13:16:45] Key: O | CPU: 7.4% | RAM: 91.8% | Disk: 59188216832 | Net: (25768917, 143338748) | Procs: 228
[2025-07-02 13:16:46] Key: R | CPU: 6.5% | RAM: 91.8% | Disk: 59189240832 | Net: (25768917, 143338748) | Procs: 225
[2025-07-02 13:16:46] Key: m | CPU: 4.2% | RAM: 92.1% | Disk: 59189277696 | Net: (25768917, 143338969) | Procs: 225
[2025-07-02 13:16:46] Key: x | CPU: 1.8% | RAM: 92.1% | Disk: 59189277696 | Net: (25772779, 143339161) | Procs: 227
[2025-07-02 13:16:47] Key: 3 | CPU: 4.2% | RAM: 92.3% | Disk: 59189277696 | Net: (25772953, 143339668) | Procs: 226
[2025-07-02 13:16:47] Key: U | CPU: 9.0% | RAM: 92.8% | Disk: 59189277696 | Net: (25772953, 143339730) | Procs: 226
[2025-07-02 13:16:47] Key: t | CPU: 3.5% | RAM: 92.8% | Disk: 59189277696 | Net: (25773027, 143339730) | Procs: 226
[2025-07-02 13:16:48] Key: K | CPU: 5.9% | RAM: 92.8% | Disk: 59189675008 | Net: (25781152, 143344470) | Procs: 226
[2025-07-02 13:16:48] Key: P | CPU: 3.8% | RAM: 93.1% | Disk: 59189675008 | Net: (25781314, 143361156) | Procs: 226
[2025-07-02 13:16:48] Key: i | CPU: 3.5% | RAM: 93.2% | Disk: 59189822464 | Net: (25781406, 143361216) | Procs: 226
[2025-07-02 13:16:49] Key: X | CPU: 1.8% | RAM: 93.2% | Disk: 59189822464 | Net: (25781406, 143361270) | Procs: 226
[2025-07-02 13:16:49] Key: D | CPU: 1.2% | RAM: 93.2% | Disk: 59189822464 | Net: (25781406, 143361270) | Procs: 226
